,array,dataset,target_idx,interf_idx,sir,snr,bf,sar_out,sir_in,snr_in,sdr_in,sir_out,snr_out,sdr_out,pesq_in,pesq_out
121,0.0,0.0,3.0,2.0,20.0,0.0,rtfMVDR,1.445884227621645,23.84372204877397,0.013481903670688468,-0.0030245987352570457,35.37999461092173,7.341623455859634,7.335162505610615,1.692872166633606,2.2111549377441406
122,0.0,0.0,3.0,2.0,20.0,0.0,ecoMVDR,5.977021605515958,23.84372204877397,0.013481903670688468,-0.0030245987352570457,36.62909684489403,9.960775975983609,9.950478849005751,1.692872166633606,2.2709624767303467
123,0.0,0.0,3.0,2.0,20.0,0.0,rtfLCMV,3.4099523793163606,23.84372204877397,0.013481903670688468,-0.0030245987352570457,33.07019890966916,7.658659192387239,7.642405503288801,1.692872166633606,2.1959784030914307
124,0.0,0.0,3.0,2.0,20.0,0.0,ecoLCMV,6.124579915150905,23.84372204877397,0.013481903670688468,-0.0030245987352570457,47.787073177025405,9.555070219903424,9.554373313085588,1.692872166633606,2.2214999198913574
125,0.0,0.0,3.0,2.0,20.0,10.0,dpDS,-2.405451168332189,23.84372204877397,9.985121188901896,9.816721911803427,24.382950811150327,15.210048156580513,14.709357543936733,2.3763492107391357,2.651407480239868
126,0.0,0.0,3.0,2.0,20.0,10.0,rtfMVDR,4.471633989873277,23.84372204877397,9.985121188901896,9.816721911803427,39.078905989701354,19.78153743436366,19.72694624778708,2.3763492107391357,2.7998268604278564
127,0.0,0.0,3.0,2.0,20.0,10.0,ecoMVDR,5.912031476375709,23.84372204877397,9.985121188901896,9.816721911803427,34.68768481872314,19.85719661826664,19.719585803720435,2.3763492107391357,2.789370536804199
128,0.0,0.0,3.0,2.0,20.0,10.0,rtfLCMV,5.626190327973432,23.84372204877397,9.985121188901896,9.816721911803427,31.47444944422046,19.10625505923567,18.865422819751178,2.3763492107391357,2.7375309467315674
129,0.0,0.0,3.0,2.0,20.0,10.0,ecoLCMV,5.99625638352418,23.84372204877397,9.985121188901896,9.816721911803427,54.00746872626147,19.31758193174335,19.3154574156588,2.3763492107391357,2.7588982582092285
130,0.0,0.0,3.0,2.0,20.0,20.0,dpDS,-2.405451168332189,23.84372204877397,20.002924773914636,18.519091586757273,24.382950811150327,25.182694010173925,21.77563100646358,2.8263344764709473,3.0631535053253174
131,0.0,0.0,3.0,2.0,20.0,20.0,rtfMVDR,5.753066510711689,23.84372204877397,20.002924773914636,18.519091586757273,34.40007204465991,29.776316648826217,28.469204721774407,2.8263344764709473,3.331616163253784
132,0.0,0.0,3.0,2.0,20.0,20.0,ecoMVDR,5.859192526181642,23.84372204877397,20.002924773914636,18.519091586757273,34.130122005796,29.752945732341196,28.384684100310654,2.8263344764709473,3.327134132385254
133,0.0,0.0,3.0,2.0,20.0,20.0,rtfLCMV,5.871229474569866,23.84372204877397,20.002924773914636,18.519091586757273,32.405641352386475,29.10271212685196,27.43145816244924,2.8263344764709473,3.2621278762817383
134,0.0,0.0,3.0,2.0,20.0,20.0,ecoLCMV,5.886721995594514,23.84372204877397,20.002924773914636,18.519091586757273,57.07727754662268,29.1371258663353,29.131417406038892,2.8263344764709473,3.2738842964172363
135,1.0,0.0,0.0,2.0,0.0,0.0,dpDS,-4.904868082849971,3.8763837676102075,-0.007771376004323083,-1.497369636219836,5.932939004748445,6.185794019031419,3.0210494055752446,1.619328260421753,1.986016869544983
136,1.0,0.0,0.0,2.0,0.0,0.0,rtfMVDR,2.336987581205995,3.8763837676102075,-0.007771376004323083,-1.497369636219836,16.60283129312843,9.467030120517315,8.669892586151768,1.619328260421753,2.192218780517578
137,1.0,0.0,0.0,2.0,0.0,0.0,ecoMVDR,5.940930476842555,3.8763837676102075,-0.007771376004323083,-1.497369636219836,19.883814257727987,11.57145586002545,10.950009287160558,1.619328260421753,2.375824451446533
138,1.0,0.0,0.0,2.0,0.0,0.0,rtfLCMV,3.0524410259819352,3.8763837676102075,-0.007771376004323083,-1.497369636219836,16.35072491769494,7.744312338967523,7.161995927821696,1.619328260421753,2.14326548576355
139,1.0,0.0,0.0,2.0,0.0,0.0,ecoLCMV,5.932324437534446,3.8763837676102075,-0.007771376004323083,-1.497369636219836,35.59846792370689,11.14643766747865,11.130091494833271,1.619328260421753,2.407918930053711
140,1.0,0.0,0.0,2.0,0.0,10.0,dpDS,-4.904868082849971,3.8763837676102075,10.005666899141751,2.920480056033173,5.932939004748445,16.191973310525942,5.516196540074563,1.9965572357177734,2.248579502105713
141,1.0,0.0,0.0,2.0,0.0,10.0,rtfMVDR,4.912867880640707,3.8763837676102075,10.005666899141751,2.920480056033173,18.789504796343703,21.90208051037181,17.057481389904112,1.9965572357177734,2.7304699420928955
142,1.0,0.0,0.0,2.0,0.0,10.0,ecoMVDR,5.942752563077662,3.8763837676102075,10.005666899141751,2.920480056033173,19.395256839807402,21.58420212760204,17.347266576526007,1.9965572357177734,2.7544031143188477
