,array,dataset,target_idx,interf_idx,sir,snr,bf,sar_out,sir_in,snr_in,sdr_in,sir_out,snr_out,sdr_out,pesq_in,pesq_out
123,0.0,0.0,3.0,2.0,20.0,0.0,rtfLCMV,4.4857508010657865,24.431922533141815,0.010819251317497128,-0.004876013069630258,21.24750319688454,10.48156176729741,10.138532023339373,1.8457595109939575,2.221648931503296
124,0.0,0.0,3.0,2.0,20.0,0.0,ecoLCMV,-5.853848794834233,24.431922533141815,0.010819251317497128,-0.004876013069630258,22.271855064135885,19.909865324818554,17.91048850974803,1.8457595109939575,2.170851945877075
125,0.0,0.0,3.0,2.0,20.0,10.0,dpDS,6.474747911991213,24.431922533141815,9.99746945318268,9.842252203303087,24.30368014207698,9.591818596759039,9.44907216321053,2.320344924926758,2.3007380962371826
126,0.0,0.0,3.0,2.0,20.0,10.0,rtfMVDR,5.251277988457849,24.431922533141815,9.99746945318268,9.842252203303087,22.267255591943833,23.46328448164522,19.81485601177361,2.320344924926758,2.6594629287719727
127,0.0,0.0,3.0,2.0,20.0,10.0,ecoMVDR,-7.729998332539536,24.431922533141815,9.99746945318268,9.842252203303087,22.48906744664304,32.70193753525571,22.09386663779725,2.320344924926758,2.5032761096954346
128,0.0,0.0,3.0,2.0,20.0,10.0,rtfLCMV,4.739312022916083,24.431922533141815,9.99746945318268,9.842252203303087,23.23806460527971,19.98370150871546,18.305675003580753,2.320344924926758,2.6101620197296143
129,0.0,0.0,3.0,2.0,20.0,10.0,ecoLCMV,-5.880263454634709,24.431922533141815,9.99746945318268,9.842252203303087,22.2385015003239,29.95516907567702,21.55878653415151,2.320344924926758,2.478268623352051
130,0.0,0.0,3.0,2.0,20.0,20.0,dpDS,6.474747911991213,24.431922533141815,19.97154368238395,18.654238501348487,24.30368014207698,19.593818834303466,18.33103660078585,2.736884117126465,2.7333245277404785
131,0.0,0.0,3.0,2.0,20.0,20.0,rtfMVDR,5.29110021716107,24.431922533141815,19.97154368238395,18.654238501348487,22.3011442530432,32.39773642963417,21.893693238026877,2.736884117126465,2.9546024799346924
132,0.0,0.0,3.0,2.0,20.0,20.0,ecoMVDR,-7.890888538342969,24.431922533141815,19.97154368238395,18.654238501348487,22.427940149567455,42.76602018773726,22.387871630580594,2.736884117126465,2.6942098140716553
133,0.0,0.0,3.0,2.0,20.0,20.0,rtfLCMV,4.482318004291558,24.431922533141815,19.97154368238395,18.654238501348487,27.46264155523372,29.491367527029034,25.34248129745741,2.736884117126465,2.9594004154205322
134,0.0,0.0,3.0,2.0,20.0,20.0,ecoLCMV,-5.755197676252989,24.431922533141815,19.97154368238395,18.654238501348487,22.415583495481556,39.71302856800942,22.33306244115388,2.736884117126465,2.630918025970459
135,1.0,0.0,0.0,2.0,0.0,0.0,dpDS,1.1841352090724926,4.029733420141429,-0.014089632871473521,-1.4678634066763605,5.014895997573726,0.7982518270519323,-0.5943386750799506,1.79387366771698,1.8225771188735962
136,1.0,0.0,0.0,2.0,0.0,0.0,rtfMVDR,4.310886745773541,4.029733420141429,-0.014089632871473521,-1.4678634066763605,4.233798634319156,13.38027780451036,3.7349781324164946,1.79387366771698,2.028669834136963
137,1.0,0.0,0.0,2.0,0.0,0.0,ecoMVDR,-5.715588224071223,4.029733420141429,-0.014089632871473521,-1.4678634066763605,5.611892076687157,25.204487117684245,5.563828940232696,1.79387366771698,2.2091476917266846
138,1.0,0.0,0.0,2.0,0.0,0.0,rtfLCMV,3.0693997058238947,4.029733420141429,-0.014089632871473521,-1.4678634066763605,-0.39829658974936066,10.910066880717133,-0.7128439326062785,1.79387366771698,1.9931193590164185
139,1.0,0.0,0.0,2.0,0.0,0.0,ecoLCMV,-4.872134081917357,4.029733420141429,-0.014089632871473521,-1.4678634066763605,3.7288682047731605,23.826109086249375,3.685448841213465,1.79387366771698,2.3175408840179443
140,1.0,0.0,0.0,2.0,0.0,10.0,dpDS,1.1841352090724926,4.029733420141429,10.024563243915122,3.056599936059608,5.014895997573726,10.79097455847193,4.0172607999034335,2.1047229766845703,2.0873308181762695
141,1.0,0.0,0.0,2.0,0.0,10.0,rtfMVDR,4.532494949727671,4.029733420141429,10.024563243915122,3.056599936059608,4.454926396666778,23.989908041073924,4.40630485242794,2.1047229766845703,2.2530643939971924
