,filename,src_id,src_ch,src_signal,room_rfl_floor,room_rfl_ceiling,room_rfl_west,room_rfl_south,room_rfl_east,room_rfl_north,room_fornitures,room_temperature,rec_silence_dB,rec_artifacts,mic_type,array_bar_x,array_bar_y,array_bar_z,array_bar_theta,array_bar_aiming_at_corner,mic_id,mic_ch,mic_pos_x,mic_pos_y,mic_pos_z,mic_signal,src_pos_x,src_pos_y,src_pos_z
2524,2020-01-23__00-13-50,5.0,37.0,chirp,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,-1.19,-27.0,['xy'],13.0,46.0,2.31995771203612,2.31995771203612,2.31995771203612,chirp,1.5230000000000001,0.883,-1.229
2525,2020-01-23__00-13-50,5.0,37.0,chirp,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,-1.19,-27.0,['xy'],14.0,47.0,2.40905836445496,2.40905836445496,2.40905836445496,chirp,1.5230000000000001,0.883,-1.229
2526,2020-01-23__00-13-50,5.0,37.0,chirp,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,-1.043,57.7,['xy'],15.0,48.0,3.3425418371997497,3.3425418371997497,3.3425418371997497,chirp,1.5230000000000001,0.883,-1.229
2527,2020-01-23__00-13-50,5.0,37.0,chirp,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,-1.043,57.7,['xy'],16.0,49.0,3.36391593117534,3.36391593117534,3.36391593117534,chirp,1.5230000000000001,0.883,-1.229
2528,2020-01-23__00-13-50,5.0,37.0,chirp,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,-1.043,57.7,['xy'],17.0,50.0,3.39063354864483,3.39063354864483,3.39063354864483,chirp,1.5230000000000001,0.883,-1.229
2529,2020-01-23__00-13-50,5.0,37.0,chirp,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,-1.043,57.7,['xy'],18.0,51.0,3.42536645135517,3.42536645135517,3.42536645135517,chirp,1.5230000000000001,0.883,-1.229
2530,2020-01-23__00-13-50,5.0,37.0,chirp,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,-1.043,57.7,['xy'],19.0,52.0,3.4788016862941498,3.4788016862941498,3.4788016862941498,chirp,1.5230000000000001,0.883,-1.229
2531,2020-01-23__00-13-50,5.0,37.0,chirp,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.8760000000000003,-1.443,226.4,['xy'],20.0,53.0,3.77147839410762,3.77147839410762,3.77147839410762,chirp,1.5230000000000001,0.883,-1.229
2532,2020-01-23__00-13-50,5.0,37.0,chirp,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.8760000000000003,-1.443,226.4,['xy'],21.0,54.0,3.74389361235819,3.74389361235819,3.74389361235819,chirp,1.5230000000000001,0.883,-1.229
2533,2020-01-23__00-13-50,5.0,37.0,chirp,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.8760000000000003,-1.443,226.4,['xy'],22.0,55.0,3.7094126351714105,3.7094126351714105,3.7094126351714105,chirp,1.5230000000000001,0.883,-1.229
2534,2020-01-23__00-13-50,5.0,37.0,chirp,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.8760000000000003,-1.443,226.4,['xy'],23.0,56.0,3.6645873648285896,3.6645873648285896,3.6645873648285896,chirp,1.5230000000000001,0.883,-1.229
2535,2020-01-23__00-13-50,5.0,37.0,chirp,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.8760000000000003,-1.443,226.4,['xy'],24.0,57.0,3.5956254104550203,3.5956254104550203,3.5956254104550203,chirp,1.5230000000000001,0.883,-1.229
2536,2020-01-23__00-13-50,5.0,37.0,chirp,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,-0.893,143.7,['xy'],25.0,58.0,3.12972621457544,3.12972621457544,3.12972621457544,chirp,1.5230000000000001,0.883,-1.229
2537,2020-01-23__00-13-50,5.0,37.0,chirp,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,-0.893,143.7,['xy'],26.0,59.0,3.0974890832854998,3.0974890832854998,3.0974890832854998,chirp,1.5230000000000001,0.883,-1.229
2538,2020-01-23__00-13-50,5.0,37.0,chirp,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,-0.893,143.7,['xy'],27.0,60.0,3.05719266917308,3.05719266917308,3.05719266917308,chirp,1.5230000000000001,0.883,-1.229
2539,2020-01-23__00-13-50,5.0,37.0,chirp,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,-0.893,143.7,['xy'],28.0,61.0,3.0048073308269196,3.0048073308269196,3.0048073308269196,chirp,1.5230000000000001,0.883,-1.229
2540,2020-01-23__00-13-50,5.0,37.0,chirp,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,-0.893,143.7,['xy'],29.0,62.0,2.92421450260207,2.92421450260207,2.92421450260207,chirp,1.5230000000000001,0.883,-1.229
2541,2020-01-23__00-13-50,5.0,37.0,chirp,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,loopback,,,,,,,,,,,,1.5230000000000001,0.883,-1.229
2542,2020-01-23__00-19-48,5.0,37.0,noise,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,1.026,3.9539999999999997,-1.314,21.1,['xy'],0.0,33.0,0.9117131919838771,0.9117131919838771,0.9117131919838771,noise,1.5230000000000001,0.883,-1.229
2543,2020-01-23__00-19-48,5.0,37.0,noise,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,1.026,3.9539999999999997,-1.314,21.1,['xy'],1.0,34.0,0.9490313333768969,0.9490313333768969,0.9490313333768969,noise,1.5230000000000001,0.883,-1.229
2544,2020-01-23__00-19-48,5.0,37.0,noise,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,1.026,3.9539999999999997,-1.314,21.1,['xy'],2.0,35.0,0.9956790101181721,0.9956790101181721,0.9956790101181721,noise,1.5230000000000001,0.883,-1.229
2545,2020-01-23__00-19-48,5.0,37.0,noise,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,1.026,3.9539999999999997,-1.314,21.1,['xy'],3.0,36.0,1.05632098988183,1.05632098988183,1.05632098988183,noise,1.5230000000000001,0.883,-1.229
2546,2020-01-23__00-19-48,5.0,37.0,noise,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,1.026,3.9539999999999997,-1.314,21.1,['xy'],4.0,37.0,1.1496163433643798,1.1496163433643798,1.1496163433643798,noise,1.5230000000000001,0.883,-1.229
2547,2020-01-23__00-19-48,5.0,37.0,noise,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,-1.3730000000000002,250.0,['xy'],5.0,38.0,0.816897467557394,0.816897467557394,0.816897467557394,noise,1.5230000000000001,0.883,-1.229
2548,2020-01-23__00-19-48,5.0,37.0,noise,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,-1.3730000000000002,250.0,['xy'],6.0,39.0,0.8032166618243679,0.8032166618243679,0.8032166618243679,noise,1.5230000000000001,0.883,-1.229
2549,2020-01-23__00-19-48,5.0,37.0,noise,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,-1.3730000000000002,250.0,['xy'],7.0,40.0,0.7861156546580841,0.7861156546580841,0.7861156546580841,noise,1.5230000000000001,0.883,-1.229
2550,2020-01-23__00-19-48,5.0,37.0,noise,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,-1.3730000000000002,250.0,['xy'],8.0,41.0,0.763884345341916,0.763884345341916,0.763884345341916,noise,1.5230000000000001,0.883,-1.229
2551,2020-01-23__00-19-48,5.0,37.0,noise,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,-1.3730000000000002,250.0,['xy'],9.0,42.0,0.7296823310093491,0.7296823310093491,0.7296823310093491,noise,1.5230000000000001,0.883,-1.229
2552,2020-01-23__00-19-48,5.0,37.0,noise,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,-1.19,-27.0,['xy'],10.0,43.0,2.18185170078692,2.18185170078692,2.18185170078692,noise,1.5230000000000001,0.883,-1.229
2553,2020-01-23__00-19-48,5.0,37.0,noise,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,-1.19,-27.0,['xy'],11.0,44.0,2.21749196175446,2.21749196175446,2.21749196175446,noise,1.5230000000000001,0.883,-1.229
2554,2020-01-23__00-19-48,5.0,37.0,noise,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,-1.19,-27.0,['xy'],12.0,45.0,2.26204228796388,2.26204228796388,2.26204228796388,noise,1.5230000000000001,0.883,-1.229
2555,2020-01-23__00-19-48,5.0,37.0,noise,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,-1.19,-27.0,['xy'],13.0,46.0,2.31995771203612,2.31995771203612,2.31995771203612,noise,1.5230000000000001,0.883,-1.229
2556,2020-01-23__00-19-48,5.0,37.0,noise,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,-1.19,-27.0,['xy'],14.0,47.0,2.40905836445496,2.40905836445496,2.40905836445496,noise,1.5230000000000001,0.883,-1.229
2557,2020-01-23__00-19-48,5.0,37.0,noise,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,-1.043,57.7,['xy'],15.0,48.0,3.3425418371997497,3.3425418371997497,3.3425418371997497,noise,1.5230000000000001,0.883,-1.229
2558,2020-01-23__00-19-48,5.0,37.0,noise,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,-1.043,57.7,['xy'],16.0,49.0,3.36391593117534,3.36391593117534,3.36391593117534,noise,1.5230000000000001,0.883,-1.229
2559,2020-01-23__00-19-48,5.0,37.0,noise,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,-1.043,57.7,['xy'],17.0,50.0,3.39063354864483,3.39063354864483,3.39063354864483,noise,1.5230000000000001,0.883,-1.229
2560,2020-01-23__00-19-48,5.0,37.0,noise,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,-1.043,57.7,['xy'],18.0,51.0,3.42536645135517,3.42536645135517,3.42536645135517,noise,1.5230000000000001,0.883,-1.229
2561,2020-01-23__00-19-48,5.0,37.0,noise,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,-1.043,57.7,['xy'],19.0,52.0,3.4788016862941498,3.4788016862941498,3.4788016862941498,noise,1.5230000000000001,0.883,-1.229
2562,2020-01-23__00-19-48,5.0,37.0,noise,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.8760000000000003,-1.443,226.4,['xy'],20.0,53.0,3.77147839410762,3.77147839410762,3.77147839410762,noise,1.5230000000000001,0.883,-1.229
2563,2020-01-23__00-19-48,5.0,37.0,noise,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.8760000000000003,-1.443,226.4,['xy'],21.0,54.0,3.74389361235819,3.74389361235819,3.74389361235819,noise,1.5230000000000001,0.883,-1.229
2564,2020-01-23__00-19-48,5.0,37.0,noise,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.8760000000000003,-1.443,226.4,['xy'],22.0,55.0,3.7094126351714105,3.7094126351714105,3.7094126351714105,noise,1.5230000000000001,0.883,-1.229
2565,2020-01-23__00-19-48,5.0,37.0,noise,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.8760000000000003,-1.443,226.4,['xy'],23.0,56.0,3.6645873648285896,3.6645873648285896,3.6645873648285896,noise,1.5230000000000001,0.883,-1.229
2566,2020-01-23__00-19-48,5.0,37.0,noise,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.8760000000000003,-1.443,226.4,['xy'],24.0,57.0,3.5956254104550203,3.5956254104550203,3.5956254104550203,noise,1.5230000000000001,0.883,-1.229
2567,2020-01-23__00-19-48,5.0,37.0,noise,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,-0.893,143.7,['xy'],25.0,58.0,3.12972621457544,3.12972621457544,3.12972621457544,noise,1.5230000000000001,0.883,-1.229
2568,2020-01-23__00-19-48,5.0,37.0,noise,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,-0.893,143.7,['xy'],26.0,59.0,3.0974890832854998,3.0974890832854998,3.0974890832854998,noise,1.5230000000000001,0.883,-1.229
2569,2020-01-23__00-19-48,5.0,37.0,noise,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,-0.893,143.7,['xy'],27.0,60.0,3.05719266917308,3.05719266917308,3.05719266917308,noise,1.5230000000000001,0.883,-1.229
2570,2020-01-23__00-19-48,5.0,37.0,noise,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,-0.893,143.7,['xy'],28.0,61.0,3.0048073308269196,3.0048073308269196,3.0048073308269196,noise,1.5230000000000001,0.883,-1.229
2571,2020-01-23__00-19-48,5.0,37.0,noise,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,-0.893,143.7,['xy'],29.0,62.0,2.92421450260207,2.92421450260207,2.92421450260207,noise,1.5230000000000001,0.883,-1.229
2572,2020-01-23__00-19-48,5.0,37.0,noise,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,loopback,,,,,,,,,,,,1.5230000000000001,0.883,-1.229
2573,2020-01-23__00-20-07,5.0,37.0,speech,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,1.026,3.9539999999999997,-1.314,21.1,['xy'],0.0,33.0,0.9117131919838771,0.9117131919838771,0.9117131919838771,speech,1.5230000000000001,0.883,-1.229
2574,2020-01-23__00-20-07,5.0,37.0,speech,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,1.026,3.9539999999999997,-1.314,21.1,['xy'],1.0,34.0,0.9490313333768969,0.9490313333768969,0.9490313333768969,speech,1.5230000000000001,0.883,-1.229
2575,2020-01-23__00-20-07,5.0,37.0,speech,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,1.026,3.9539999999999997,-1.314,21.1,['xy'],2.0,35.0,0.9956790101181721,0.9956790101181721,0.9956790101181721,speech,1.5230000000000001,0.883,-1.229
2576,2020-01-23__00-20-07,5.0,37.0,speech,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,1.026,3.9539999999999997,-1.314,21.1,['xy'],3.0,36.0,1.05632098988183,1.05632098988183,1.05632098988183,speech,1.5230000000000001,0.883,-1.229
2577,2020-01-23__00-20-07,5.0,37.0,speech,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,1.026,3.9539999999999997,-1.314,21.1,['xy'],4.0,37.0,1.1496163433643798,1.1496163433643798,1.1496163433643798,speech,1.5230000000000001,0.883,-1.229
2578,2020-01-23__00-20-07,5.0,37.0,speech,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,-1.3730000000000002,250.0,['xy'],5.0,38.0,0.816897467557394,0.816897467557394,0.816897467557394,speech,1.5230000000000001,0.883,-1.229
2579,2020-01-23__00-20-07,5.0,37.0,speech,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,-1.3730000000000002,250.0,['xy'],6.0,39.0,0.8032166618243679,0.8032166618243679,0.8032166618243679,speech,1.5230000000000001,0.883,-1.229
2580,2020-01-23__00-20-07,5.0,37.0,speech,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,-1.3730000000000002,250.0,['xy'],7.0,40.0,0.7861156546580841,0.7861156546580841,0.7861156546580841,speech,1.5230000000000001,0.883,-1.229
2581,2020-01-23__00-20-07,5.0,37.0,speech,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,-1.3730000000000002,250.0,['xy'],8.0,41.0,0.763884345341916,0.763884345341916,0.763884345341916,speech,1.5230000000000001,0.883,-1.229
2582,2020-01-23__00-20-07,5.0,37.0,speech,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,-1.3730000000000002,250.0,['xy'],9.0,42.0,0.7296823310093491,0.7296823310093491,0.7296823310093491,speech,1.5230000000000001,0.883,-1.229
2583,2020-01-23__00-20-07,5.0,37.0,speech,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,-1.19,-27.0,['xy'],10.0,43.0,2.18185170078692,2.18185170078692,2.18185170078692,speech,1.5230000000000001,0.883,-1.229
2584,2020-01-23__00-20-07,5.0,37.0,speech,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,-1.19,-27.0,['xy'],11.0,44.0,2.21749196175446,2.21749196175446,2.21749196175446,speech,1.5230000000000001,0.883,-1.229
2585,2020-01-23__00-20-07,5.0,37.0,speech,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,-1.19,-27.0,['xy'],12.0,45.0,2.26204228796388,2.26204228796388,2.26204228796388,speech,1.5230000000000001,0.883,-1.229
2586,2020-01-23__00-20-07,5.0,37.0,speech,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,-1.19,-27.0,['xy'],13.0,46.0,2.31995771203612,2.31995771203612,2.31995771203612,speech,1.5230000000000001,0.883,-1.229
2587,2020-01-23__00-20-07,5.0,37.0,speech,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,-1.19,-27.0,['xy'],14.0,47.0,2.40905836445496,2.40905836445496,2.40905836445496,speech,1.5230000000000001,0.883,-1.229
2588,2020-01-23__00-20-07,5.0,37.0,speech,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,-1.043,57.7,['xy'],15.0,48.0,3.3425418371997497,3.3425418371997497,3.3425418371997497,speech,1.5230000000000001,0.883,-1.229
2589,2020-01-23__00-20-07,5.0,37.0,speech,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,-1.043,57.7,['xy'],16.0,49.0,3.36391593117534,3.36391593117534,3.36391593117534,speech,1.5230000000000001,0.883,-1.229
2590,2020-01-23__00-20-07,5.0,37.0,speech,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,-1.043,57.7,['xy'],17.0,50.0,3.39063354864483,3.39063354864483,3.39063354864483,speech,1.5230000000000001,0.883,-1.229
2591,2020-01-23__00-20-07,5.0,37.0,speech,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,-1.043,57.7,['xy'],18.0,51.0,3.42536645135517,3.42536645135517,3.42536645135517,speech,1.5230000000000001,0.883,-1.229
2592,2020-01-23__00-20-07,5.0,37.0,speech,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,-1.043,57.7,['xy'],19.0,52.0,3.4788016862941498,3.4788016862941498,3.4788016862941498,speech,1.5230000000000001,0.883,-1.229
2593,2020-01-23__00-20-07,5.0,37.0,speech,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.8760000000000003,-1.443,226.4,['xy'],20.0,53.0,3.77147839410762,3.77147839410762,3.77147839410762,speech,1.5230000000000001,0.883,-1.229
2594,2020-01-23__00-20-07,5.0,37.0,speech,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.8760000000000003,-1.443,226.4,['xy'],21.0,54.0,3.74389361235819,3.74389361235819,3.74389361235819,speech,1.5230000000000001,0.883,-1.229
2595,2020-01-23__00-20-07,5.0,37.0,speech,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.8760000000000003,-1.443,226.4,['xy'],22.0,55.0,3.7094126351714105,3.7094126351714105,3.7094126351714105,speech,1.5230000000000001,0.883,-1.229
2596,2020-01-23__00-20-07,5.0,37.0,speech,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.8760000000000003,-1.443,226.4,['xy'],23.0,56.0,3.6645873648285896,3.6645873648285896,3.6645873648285896,speech,1.5230000000000001,0.883,-1.229
2597,2020-01-23__00-20-07,5.0,37.0,speech,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.8760000000000003,-1.443,226.4,['xy'],24.0,57.0,3.5956254104550203,3.5956254104550203,3.5956254104550203,speech,1.5230000000000001,0.883,-1.229
2598,2020-01-23__00-20-07,5.0,37.0,speech,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,-0.893,143.7,['xy'],25.0,58.0,3.12972621457544,3.12972621457544,3.12972621457544,speech,1.5230000000000001,0.883,-1.229
2599,2020-01-23__00-20-07,5.0,37.0,speech,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,-0.893,143.7,['xy'],26.0,59.0,3.0974890832854998,3.0974890832854998,3.0974890832854998,speech,1.5230000000000001,0.883,-1.229
2600,2020-01-23__00-20-07,5.0,37.0,speech,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,-0.893,143.7,['xy'],27.0,60.0,3.05719266917308,3.05719266917308,3.05719266917308,speech,1.5230000000000001,0.883,-1.229
2601,2020-01-23__00-20-07,5.0,37.0,speech,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,-0.893,143.7,['xy'],28.0,61.0,3.0048073308269196,3.0048073308269196,3.0048073308269196,speech,1.5230000000000001,0.883,-1.229
2602,2020-01-23__00-20-07,5.0,37.0,speech,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,-0.893,143.7,['xy'],29.0,62.0,2.92421450260207,2.92421450260207,2.92421450260207,speech,1.5230000000000001,0.883,-1.229
2603,2020-01-23__00-20-07,5.0,37.0,speech,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,loopback,,,,,,,,,,,,1.5230000000000001,0.883,-1.229
2604,2020-01-23__00-14-38,6.0,38.0,chirp,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,1.026,3.9539999999999997,-1.314,21.1,['xy'],0.0,33.0,0.9117131919838771,0.9117131919838771,0.9117131919838771,chirp,4.287,2.069,-1.199
2605,2020-01-23__00-14-38,6.0,38.0,chirp,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,1.026,3.9539999999999997,-1.314,21.1,['xy'],1.0,34.0,0.9490313333768969,0.9490313333768969,0.9490313333768969,chirp,4.287,2.069,-1.199
2606,2020-01-23__00-14-38,6.0,38.0,chirp,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,1.026,3.9539999999999997,-1.314,21.1,['xy'],2.0,35.0,0.9956790101181721,0.9956790101181721,0.9956790101181721,chirp,4.287,2.069,-1.199
2607,2020-01-23__00-14-38,6.0,38.0,chirp,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,1.026,3.9539999999999997,-1.314,21.1,['xy'],3.0,36.0,1.05632098988183,1.05632098988183,1.05632098988183,chirp,4.287,2.069,-1.199
2608,2020-01-23__00-14-38,6.0,38.0,chirp,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,1.026,3.9539999999999997,-1.314,21.1,['xy'],4.0,37.0,1.1496163433643798,1.1496163433643798,1.1496163433643798,chirp,4.287,2.069,-1.199
2609,2020-01-23__00-14-38,6.0,38.0,chirp,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,-1.3730000000000002,250.0,['xy'],5.0,38.0,0.816897467557394,0.816897467557394,0.816897467557394,chirp,4.287,2.069,-1.199
2610,2020-01-23__00-14-38,6.0,38.0,chirp,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,-1.3730000000000002,250.0,['xy'],6.0,39.0,0.8032166618243679,0.8032166618243679,0.8032166618243679,chirp,4.287,2.069,-1.199
2611,2020-01-23__00-14-38,6.0,38.0,chirp,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,-1.3730000000000002,250.0,['xy'],7.0,40.0,0.7861156546580841,0.7861156546580841,0.7861156546580841,chirp,4.287,2.069,-1.199
2612,2020-01-23__00-14-38,6.0,38.0,chirp,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,-1.3730000000000002,250.0,['xy'],8.0,41.0,0.763884345341916,0.763884345341916,0.763884345341916,chirp,4.287,2.069,-1.199
2613,2020-01-23__00-14-38,6.0,38.0,chirp,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,-1.3730000000000002,250.0,['xy'],9.0,42.0,0.7296823310093491,0.7296823310093491,0.7296823310093491,chirp,4.287,2.069,-1.199
2614,2020-01-23__00-14-38,6.0,38.0,chirp,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,-1.19,-27.0,['xy'],10.0,43.0,2.18185170078692,2.18185170078692,2.18185170078692,chirp,4.287,2.069,-1.199
2615,2020-01-23__00-14-38,6.0,38.0,chirp,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,-1.19,-27.0,['xy'],11.0,44.0,2.21749196175446,2.21749196175446,2.21749196175446,chirp,4.287,2.069,-1.199
2616,2020-01-23__00-14-38,6.0,38.0,chirp,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,-1.19,-27.0,['xy'],12.0,45.0,2.26204228796388,2.26204228796388,2.26204228796388,chirp,4.287,2.069,-1.199
2617,2020-01-23__00-14-38,6.0,38.0,chirp,0.0,1.0,1.0,1.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,-1.19,-27.0,['xy'],13.0,46.0,2.31995771203612,2.31995771203612,2.31995771203612,chirp,4.287,2.069,-1.199
