,filename,src_id,src_ch,src_signal,room_code,room_rfl_floor,room_rfl_ceiling,room_rfl_west,room_rfl_south,room_rfl_east,room_rfl_north,room_fornitures,room_temperature,rec_silence_dB,rec_artifacts,mic_type,array_bar_x,array_bar_y,array_bar_z,mic_id,mic_ch,mic_pos_x,mic_pos_y,mic_pos_z,mic_signal,src_pos_x,src_pos_y,src_pos_z
5780,2020-01-23__20-48-14,8.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,1.163,15.0,47.0,2.40809895,1.6069993,1.163,chirp,2.958,4.558,1.486
5781,2020-01-23__20-48-14,8.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,1.31,16.0,48.0,3.34254184,2.35745543,1.31,chirp,2.958,4.558,1.486
5782,2020-01-23__20-48-14,8.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,1.31,17.0,49.0,3.36391593,2.3912659,1.31,chirp,2.958,4.558,1.486
5783,2020-01-23__20-48-14,8.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,1.31,18.0,50.0,3.39063355,2.43352899,1.31,chirp,2.958,4.558,1.486
5784,2020-01-23__20-48-14,8.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,1.31,19.0,51.0,3.42536645,2.48847101,1.31,chirp,2.958,4.558,1.486
5785,2020-01-23__20-48-14,8.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,1.31,20.0,52.0,3.47880169,2.57299719,1.31,chirp,2.958,4.558,1.486
5786,2020-01-23__20-48-14,8.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.876,0.91,21.0,53.0,3.77147839,3.96471105,0.91,chirp,2.958,4.558,1.486
5787,2020-01-23__20-48-14,8.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.876,0.91,22.0,54.0,3.74389361,3.93574418,0.91,chirp,2.958,4.558,1.486
5788,2020-01-23__20-48-14,8.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.876,0.91,23.0,55.0,3.70941264,3.89953559,0.91,chirp,2.958,4.558,1.486
5789,2020-01-23__20-48-14,8.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.876,0.91,24.0,56.0,3.66458736,3.85246441,0.91,chirp,2.958,4.558,1.486
5790,2020-01-23__20-48-14,8.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.876,0.91,25.0,57.0,3.59562541,3.78004723,0.91,chirp,2.958,4.558,1.486
5791,2020-01-23__20-48-14,8.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,1.46,26.0,58.0,3.12959949,3.37230619,1.46,chirp,2.958,4.558,1.486
5792,2020-01-23__20-48-14,8.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,1.46,27.0,59.0,3.09740374,3.39604294,1.46,chirp,2.958,4.558,1.486
5793,2020-01-23__20-48-14,8.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,1.46,28.0,60.0,3.05715905,3.42571389,1.46,chirp,2.958,4.558,1.486
5794,2020-01-23__20-48-14,8.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,1.46,29.0,61.0,3.00484095,3.46428611,1.46,chirp,2.958,4.558,1.486
5795,2020-01-23__20-48-14,8.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,1.46,30.0,62.0,2.92435157,3.523628,1.46,chirp,2.958,4.558,1.486
5796,2020-01-23__20-48-14,8.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,loopback,,,,,,,,,,2.958,4.558,1.486
5797,2020-01-23__20-47-37,8.0,16.0,noise,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.972,3.954,1.039,1.0,33.0,0.85771319,3.90990039,1.039,noise,2.958,4.558,1.486
5798,2020-01-23__20-47-37,8.0,16.0,noise,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.972,3.954,1.039,2.0,34.0,0.89503133,3.92430026,1.039,noise,2.958,4.558,1.486
5799,2020-01-23__20-47-37,8.0,16.0,noise,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.972,3.954,1.039,3.0,35.0,0.94167901,3.9423001,1.039,noise,2.958,4.558,1.486
5800,2020-01-23__20-47-37,8.0,16.0,noise,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.972,3.954,1.039,4.0,36.0,1.00232099,3.9656999,1.039,noise,2.958,4.558,1.486
5801,2020-01-23__20-47-37,8.0,16.0,noise,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.972,3.954,1.039,5.0,37.0,1.09561634,4.00169958,1.039,noise,2.958,4.558,1.486
5802,2020-01-23__20-47-37,8.0,16.0,noise,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,0.98,6.0,38.0,0.81689747,2.24411235,0.98,noise,2.958,4.558,1.486
5803,2020-01-23__20-47-37,8.0,16.0,noise,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,0.98,7.0,39.0,0.80321666,2.20652464,0.98,noise,2.958,4.558,1.486
5804,2020-01-23__20-47-37,8.0,16.0,noise,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,0.98,8.0,40.0,0.78611565,2.15954001,0.98,noise,2.958,4.558,1.486
5805,2020-01-23__20-47-37,8.0,16.0,noise,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,0.98,9.0,41.0,0.76388435,2.09845999,0.98,noise,2.958,4.558,1.486
5806,2020-01-23__20-47-37,8.0,16.0,noise,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,0.98,10.0,42.0,0.72968233,2.00449073,0.98,noise,2.958,4.558,1.486
5807,2020-01-23__20-47-37,8.0,16.0,noise,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,1.163,11.0,43.0,2.18273871,1.7263214,1.163,noise,2.958,4.558,1.486
5808,2020-01-23__20-47-37,8.0,16.0,noise,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,1.163,12.0,44.0,2.21808934,1.70760421,1.163,noise,2.958,4.558,1.486
5809,2020-01-23__20-47-37,8.0,16.0,noise,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,1.163,13.0,45.0,2.26227762,1.68420772,1.163,noise,2.958,4.558,1.486
5810,2020-01-23__20-47-37,8.0,16.0,noise,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,1.163,14.0,46.0,2.31972238,1.65379228,1.163,noise,2.958,4.558,1.486
5811,2020-01-23__20-47-37,8.0,16.0,noise,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,1.163,15.0,47.0,2.40809895,1.6069993,1.163,noise,2.958,4.558,1.486
5812,2020-01-23__20-47-37,8.0,16.0,noise,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,1.31,16.0,48.0,3.34254184,2.35745543,1.31,noise,2.958,4.558,1.486
5813,2020-01-23__20-47-37,8.0,16.0,noise,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,1.31,17.0,49.0,3.36391593,2.3912659,1.31,noise,2.958,4.558,1.486
5814,2020-01-23__20-47-37,8.0,16.0,noise,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,1.31,18.0,50.0,3.39063355,2.43352899,1.31,noise,2.958,4.558,1.486
5815,2020-01-23__20-47-37,8.0,16.0,noise,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,1.31,19.0,51.0,3.42536645,2.48847101,1.31,noise,2.958,4.558,1.486
5816,2020-01-23__20-47-37,8.0,16.0,noise,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,1.31,20.0,52.0,3.47880169,2.57299719,1.31,noise,2.958,4.558,1.486
5817,2020-01-23__20-47-37,8.0,16.0,noise,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.876,0.91,21.0,53.0,3.77147839,3.96471105,0.91,noise,2.958,4.558,1.486
5818,2020-01-23__20-47-37,8.0,16.0,noise,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.876,0.91,22.0,54.0,3.74389361,3.93574418,0.91,noise,2.958,4.558,1.486
5819,2020-01-23__20-47-37,8.0,16.0,noise,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.876,0.91,23.0,55.0,3.70941264,3.89953559,0.91,noise,2.958,4.558,1.486
5820,2020-01-23__20-47-37,8.0,16.0,noise,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.876,0.91,24.0,56.0,3.66458736,3.85246441,0.91,noise,2.958,4.558,1.486
5821,2020-01-23__20-47-37,8.0,16.0,noise,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.876,0.91,25.0,57.0,3.59562541,3.78004723,0.91,noise,2.958,4.558,1.486
5822,2020-01-23__20-47-37,8.0,16.0,noise,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,1.46,26.0,58.0,3.12959949,3.37230619,1.46,noise,2.958,4.558,1.486
5823,2020-01-23__20-47-37,8.0,16.0,noise,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,1.46,27.0,59.0,3.09740374,3.39604294,1.46,noise,2.958,4.558,1.486
5824,2020-01-23__20-47-37,8.0,16.0,noise,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,1.46,28.0,60.0,3.05715905,3.42571389,1.46,noise,2.958,4.558,1.486
5825,2020-01-23__20-47-37,8.0,16.0,noise,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,1.46,29.0,61.0,3.00484095,3.46428611,1.46,noise,2.958,4.558,1.486
5826,2020-01-23__20-47-37,8.0,16.0,noise,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,1.46,30.0,62.0,2.92435157,3.523628,1.46,noise,2.958,4.558,1.486
5827,2020-01-23__20-47-37,8.0,16.0,noise,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,loopback,,,,,,,,,,2.958,4.558,1.486
5828,2020-01-23__20-46-51,8.0,16.0,speech,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.972,3.954,1.039,1.0,33.0,0.85771319,3.90990039,1.039,speech,2.958,4.558,1.486
5829,2020-01-23__20-46-51,8.0,16.0,speech,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.972,3.954,1.039,2.0,34.0,0.89503133,3.92430026,1.039,speech,2.958,4.558,1.486
5830,2020-01-23__20-46-51,8.0,16.0,speech,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.972,3.954,1.039,3.0,35.0,0.94167901,3.9423001,1.039,speech,2.958,4.558,1.486
5831,2020-01-23__20-46-51,8.0,16.0,speech,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.972,3.954,1.039,4.0,36.0,1.00232099,3.9656999,1.039,speech,2.958,4.558,1.486
5832,2020-01-23__20-46-51,8.0,16.0,speech,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.972,3.954,1.039,5.0,37.0,1.09561634,4.00169958,1.039,speech,2.958,4.558,1.486
5833,2020-01-23__20-46-51,8.0,16.0,speech,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,0.98,6.0,38.0,0.81689747,2.24411235,0.98,speech,2.958,4.558,1.486
5834,2020-01-23__20-46-51,8.0,16.0,speech,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,0.98,7.0,39.0,0.80321666,2.20652464,0.98,speech,2.958,4.558,1.486
5835,2020-01-23__20-46-51,8.0,16.0,speech,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,0.98,8.0,40.0,0.78611565,2.15954001,0.98,speech,2.958,4.558,1.486
5836,2020-01-23__20-46-51,8.0,16.0,speech,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,0.98,9.0,41.0,0.76388435,2.09845999,0.98,speech,2.958,4.558,1.486
5837,2020-01-23__20-46-51,8.0,16.0,speech,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,0.98,10.0,42.0,0.72968233,2.00449073,0.98,speech,2.958,4.558,1.486
5838,2020-01-23__20-46-51,8.0,16.0,speech,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,1.163,11.0,43.0,2.18273871,1.7263214,1.163,speech,2.958,4.558,1.486
5839,2020-01-23__20-46-51,8.0,16.0,speech,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,1.163,12.0,44.0,2.21808934,1.70760421,1.163,speech,2.958,4.558,1.486
5840,2020-01-23__20-46-51,8.0,16.0,speech,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,1.163,13.0,45.0,2.26227762,1.68420772,1.163,speech,2.958,4.558,1.486
5841,2020-01-23__20-46-51,8.0,16.0,speech,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,1.163,14.0,46.0,2.31972238,1.65379228,1.163,speech,2.958,4.558,1.486
5842,2020-01-23__20-46-51,8.0,16.0,speech,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,1.163,15.0,47.0,2.40809895,1.6069993,1.163,speech,2.958,4.558,1.486
5843,2020-01-23__20-46-51,8.0,16.0,speech,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,1.31,16.0,48.0,3.34254184,2.35745543,1.31,speech,2.958,4.558,1.486
5844,2020-01-23__20-46-51,8.0,16.0,speech,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,1.31,17.0,49.0,3.36391593,2.3912659,1.31,speech,2.958,4.558,1.486
5845,2020-01-23__20-46-51,8.0,16.0,speech,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,1.31,18.0,50.0,3.39063355,2.43352899,1.31,speech,2.958,4.558,1.486
5846,2020-01-23__20-46-51,8.0,16.0,speech,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,1.31,19.0,51.0,3.42536645,2.48847101,1.31,speech,2.958,4.558,1.486
5847,2020-01-23__20-46-51,8.0,16.0,speech,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,1.31,20.0,52.0,3.47880169,2.57299719,1.31,speech,2.958,4.558,1.486
5848,2020-01-23__20-46-51,8.0,16.0,speech,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.876,0.91,21.0,53.0,3.77147839,3.96471105,0.91,speech,2.958,4.558,1.486
5849,2020-01-23__20-46-51,8.0,16.0,speech,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.876,0.91,22.0,54.0,3.74389361,3.93574418,0.91,speech,2.958,4.558,1.486
5850,2020-01-23__20-46-51,8.0,16.0,speech,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.876,0.91,23.0,55.0,3.70941264,3.89953559,0.91,speech,2.958,4.558,1.486
5851,2020-01-23__20-46-51,8.0,16.0,speech,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.876,0.91,24.0,56.0,3.66458736,3.85246441,0.91,speech,2.958,4.558,1.486
5852,2020-01-23__20-46-51,8.0,16.0,speech,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.876,0.91,25.0,57.0,3.59562541,3.78004723,0.91,speech,2.958,4.558,1.486
5853,2020-01-23__20-46-51,8.0,16.0,speech,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,1.46,26.0,58.0,3.12959949,3.37230619,1.46,speech,2.958,4.558,1.486
5854,2020-01-23__20-46-51,8.0,16.0,speech,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,1.46,27.0,59.0,3.09740374,3.39604294,1.46,speech,2.958,4.558,1.486
5855,2020-01-23__20-46-51,8.0,16.0,speech,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,1.46,28.0,60.0,3.05715905,3.42571389,1.46,speech,2.958,4.558,1.486
5856,2020-01-23__20-46-51,8.0,16.0,speech,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,1.46,29.0,61.0,3.00484095,3.46428611,1.46,speech,2.958,4.558,1.486
5857,2020-01-23__20-46-51,8.0,16.0,speech,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,1.46,30.0,62.0,2.92435157,3.523628,1.46,speech,2.958,4.558,1.486
5858,2020-01-23__20-46-51,8.0,16.0,speech,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,loopback,,,,,,,,,,2.958,4.558,1.486
5859,2020-01-23__20-30-00,9.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.972,3.954,1.039,1.0,33.0,0.85771319,3.90990039,1.039,chirp,0.892,3.013,1.403
5860,2020-01-23__20-30-00,9.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.972,3.954,1.039,2.0,34.0,0.89503133,3.92430026,1.039,chirp,0.892,3.013,1.403
5861,2020-01-23__20-30-00,9.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.972,3.954,1.039,3.0,35.0,0.94167901,3.9423001,1.039,chirp,0.892,3.013,1.403
5862,2020-01-23__20-30-00,9.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.972,3.954,1.039,4.0,36.0,1.00232099,3.9656999,1.039,chirp,0.892,3.013,1.403
5863,2020-01-23__20-30-00,9.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.972,3.954,1.039,5.0,37.0,1.09561634,4.00169958,1.039,chirp,0.892,3.013,1.403
5864,2020-01-23__20-30-00,9.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,0.98,6.0,38.0,0.81689747,2.24411235,0.98,chirp,0.892,3.013,1.403
5865,2020-01-23__20-30-00,9.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,0.98,7.0,39.0,0.80321666,2.20652464,0.98,chirp,0.892,3.013,1.403
5866,2020-01-23__20-30-00,9.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,0.98,8.0,40.0,0.78611565,2.15954001,0.98,chirp,0.892,3.013,1.403
5867,2020-01-23__20-30-00,9.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,0.98,9.0,41.0,0.76388435,2.09845999,0.98,chirp,0.892,3.013,1.403
5868,2020-01-23__20-30-00,9.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,0.775,2.129,0.98,10.0,42.0,0.72968233,2.00449073,0.98,chirp,0.892,3.013,1.403
5869,2020-01-23__20-30-00,9.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,1.163,11.0,43.0,2.18273871,1.7263214,1.163,chirp,0.892,3.013,1.403
5870,2020-01-23__20-30-00,9.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,1.163,12.0,44.0,2.21808934,1.70760421,1.163,chirp,0.892,3.013,1.403
5871,2020-01-23__20-30-00,9.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,1.163,13.0,45.0,2.26227762,1.68420772,1.163,chirp,0.892,3.013,1.403
5872,2020-01-23__20-30-00,9.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,1.163,14.0,46.0,2.31972238,1.65379228,1.163,chirp,0.892,3.013,1.403
5873,2020-01-23__20-30-00,9.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,2.291,1.669,1.163,15.0,47.0,2.40809895,1.6069993,1.163,chirp,0.892,3.013,1.403
5874,2020-01-23__20-30-00,9.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,1.31,16.0,48.0,3.34254184,2.35745543,1.31,chirp,0.892,3.013,1.403
5875,2020-01-23__20-30-00,9.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,1.31,17.0,49.0,3.36391593,2.3912659,1.31,chirp,0.892,3.013,1.403
5876,2020-01-23__20-30-00,9.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,1.31,18.0,50.0,3.39063355,2.43352899,1.31,chirp,0.892,3.013,1.403
5877,2020-01-23__20-30-00,9.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,1.31,19.0,51.0,3.42536645,2.48847101,1.31,chirp,0.892,3.013,1.403
5878,2020-01-23__20-30-00,9.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.408,2.461,1.31,20.0,52.0,3.47880169,2.57299719,1.31,chirp,0.892,3.013,1.403
5879,2020-01-23__20-30-00,9.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.876,0.91,21.0,53.0,3.77147839,3.96471105,0.91,chirp,0.892,3.013,1.403
5880,2020-01-23__20-30-00,9.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.876,0.91,22.0,54.0,3.74389361,3.93574418,0.91,chirp,0.892,3.013,1.403
5881,2020-01-23__20-30-00,9.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.876,0.91,23.0,55.0,3.70941264,3.89953559,0.91,chirp,0.892,3.013,1.403
5882,2020-01-23__20-30-00,9.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.876,0.91,24.0,56.0,3.66458736,3.85246441,0.91,chirp,0.892,3.013,1.403
5883,2020-01-23__20-30-00,9.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.687,3.876,0.91,25.0,57.0,3.59562541,3.78004723,0.91,chirp,0.892,3.013,1.403
5884,2020-01-23__20-30-00,9.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,1.46,26.0,58.0,3.12959949,3.37230619,1.46,chirp,0.892,3.013,1.403
5885,2020-01-23__20-30-00,9.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,1.46,27.0,59.0,3.09740374,3.39604294,1.46,chirp,0.892,3.013,1.403
5886,2020-01-23__20-30-00,9.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,1.46,28.0,60.0,3.05715905,3.42571389,1.46,chirp,0.892,3.013,1.403
5887,2020-01-23__20-30-00,9.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,1.46,29.0,61.0,3.00484095,3.46428611,1.46,chirp,0.892,3.013,1.403
5888,2020-01-23__20-30-00,9.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,capsule,3.031,3.445,1.46,30.0,62.0,2.92435157,3.523628,1.46,chirp,0.892,3.013,1.403
5889,2020-01-23__20-30-00,9.0,16.0,chirp,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,0.0,loopback,,,,,,,,,,0.892,3.013,1.403
5890,2020-01-23__20-32-00,9.0,16.0,noise,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,2.0,capsule,0.972,3.954,1.039,1.0,33.0,0.85771319,3.90990039,1.039,noise,0.892,3.013,1.403
5891,2020-01-23__20-32-00,9.0,16.0,noise,000000,0.0,0.0,0.0,0.0,0.0,0.0,False,24.0,23.0,2.0,capsule,0.972,3.954,1.039,2.0,34.0,0.89503133,3.92430026,1.039,noise,0.892,3.013,1.403
